Konsument HSA-id;Konsument beskrivning;Antal anrop;Tjänstekontrakt;Logisk Adressat HSA-id;Logisk Adressat beskrivning;Producent HSA-id;Producent beskrivning
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-14HL;VE: SLL - Boo VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-165T;VE: SLL - Gärdets VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-5G31;VE: SLL - Ultragyn ultraljud Odenplans läkarhus;SE2321000016-7P35 - TakeCare - CB;SLL - RTjP - TakeCare - CancelBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-4GBF;VE: Jönköping - Badhuset FTV Huskvarna;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-4R5H;VE: Jönköping - Tenhult FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-4R7N;VE: Jönköping - Anderstorps FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000065-7330028001394;VE: Kronoberg - Mammografisektionen Växjö;SE2321000065-7330028062357 - GSOCS;Kronoberg - Sectra - GetSubjectOfCareSchedule - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000115-F52165;VE: Halland - Mammografimottagningen i Kungsbacka;SE162321000115-F10019 - UB;Halland - Sectra - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000115-O81282;VE: Halland - Mammografimottagningen i Halmstad;SE162321000115-F10019 - UB;Halland - Sectra - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037590300;VE: Örebro - FTV Lindesberg;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037590348;VE: Örebro - FTV Nora;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000198-021836;VE: Gävleborg - Blodgivarcentralen Bollnäs;SE162321000198-001J - ProSang - GBD;LG - RTjP - ProSang - GetBookingDetails - RIVTA21
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000156-3VSZ;VE: Värmland - BMM Gripen Karlstad;SE162321000156-4GN9 - FlexLab - CB;LiV - RTjP - FlexLab - CancelBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O13933;VE: Skåne - BMM Dalby;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O13939;VE: Skåne - BMM Landskrona;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O19304;VE: Skåne - Livets BMM;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE165560772419-4F1G;VG: Värmland - Åttkanten VC (CGM);SE162321000156-4GN9 - FlexLab - CB;LiV - RTjP - FlexLab - CancelBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-13T0;VE: SLL - Husläkarna i Österåker;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-14C9;VE: SLL - Forums VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-150H;VE: SLL - Täby VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000040-4J0G;VE: Östergötland - FTV Ekholmen;SE2321000040-AA053 - Effica - GCAR;LiO - RTjP - Effica - GetCancelledAndRebooked - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000040-529F;VE: Östergötland - STD ViN Hudliniken i Östergötland;SE2321000040-AA053 - Cosmic - CB;LiO - RTjP - Cosmic - CancelBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000040-52BW;VE: Östergötland - Allergimottagning allmän;SE2321000040-AA053 - Cosmic - UB;LiO - RTjP - Cosmic - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000040-5BQ3;VG: Östergötland - Kvinnohälsan Linköping ;SE2321000040-AA053 - Obstetrix - CB;LiO - RTjP - Obstetrix - CancelBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-4R5W;VE: Jönköping - Aneby FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-4R82;VE: Jönköping - Smålandsstenar FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000073-4C0Z;VE: Kalmar - Mödrahälsovården familjecentralen Nybro;SE162321000073-0036 - UB;Kalmar - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-10DH;VE: ÖLL - Blodbuss hållplats Hallsbergs VC;SE162321000164-0144 - GATT;ÖLL - Prosang - GetAllTimeTypes - RIVTA21
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-10G6;VE: ÖLL - Adolfsbergs VC BMM (Flexlab);SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037590393;VE: Örebro - FTV Wivallius;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037590423;VE: Örebro - FTV Lillån;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037594889;VE: Örebro - Tybble VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037595022;VE: Örebro - Kumla VC Kungsvägsmottagningen;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037595039;VE: Örebro - Hallsbergs VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037595053;VE: Örebro - Karolina VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000198-021764;VG: Gävleborg - BMM Sandviken;SE162321000198-0015 - UB;LG - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000156-3SCM;VE: Värmland - BMM VC Rud Karlstad;SE162321000156-4GN9 - FlexLab - UB;LiV - RTjP - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000156-3TR0;VE: Värmland - BMM VC Sunne;SE162321000156-4GN9 - FlexLab - CB;LiV - RTjP - FlexLab - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000156-4GN3;VE: Värmland - BMM VC Ekshärad;SE162321000156-4GN9 - FlexLab - CB;LiV - RTjP - FlexLab - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000156-4H3F;VE: Värmland - BMM Kristinehamn;SE162321000156-4GN9 - FlexLab - CB;LiV - RTjP - FlexLab - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O13947;VE: Skåne - BMM Staffanstorp;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O16560;VE: Skåne - BMM Skurup;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O19302;VE: Skåne - Cura Mödravård;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O19326;VE: Skåne - Capio Citykliniken Kristianstad;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-12L8;VE: SLL - Sachsska Barnmottagningen Södermalm;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-14CM;VE: SLL - Salems VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-14F7;VE: SLL - Huddinge VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-14FM;VE: SLL - Gustavsbergs VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-14JB;VE: SLL - Axelbergs VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-14JM;VE: SLL - Trångsunds VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-1625;VE: SLL - Spånga VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-162M;VE: SLL - Riksby VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-166L;VE: SLL - Rehab City Norrmalm;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-4NVH;VE: SLL - VC i Skarpnäck;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-5D44;VE: SLL - Kungsholmsdoktorn;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000016-62V1;VE: SLL - ADHD Mottagningen;SE2321000016-7P35 - TakeCare - CB;SLL - RTjP - TakeCare - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000032-4030;VE: Sörmland - FTV Nyköping Ekensberg;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000032-42H7;VE: Sörmland - BMM Mälarsjukhuset;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000032-42WB;VE: Sörmland - Gynekologimottagningen Nyköpings lasarett;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000032-43H7;VE: Sörmland - Psykiatrisk mottagning 2 Nyköpings lasarett;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000032-43SS;VE: Sörmland - VC Tunafors Eskilstuna;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000032-43SV;VE: Sörmland - VC Skiftinge Eskilstuna;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000040-4J0C;VE: Östergötland - FTV Lilla Torget;SE2321000040-AA053 - Effica - GCAR;LiO - RTjP - Effica - GetCancelledAndRebooked - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000040-4J0P;VE: Östergötland - FTV Vadstena;SE2321000040-AA053 - Effica - GCAR;LiO - RTjP - Effica - GetCancelledAndRebooked - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-4BLH;VE: Jönköping - Hälsans VC 2;SE162321000057-0068 - GBD;LJ - Cosmic - GetBookingDetails - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-4R49;VE: Jönköping - Rosenlund FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-4R6C;VE: Jönköping - Vetlanda FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-4R6L;VE: Jönköping - Sävsjö FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-4R78;VE: Jönköping - Vråen FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-4R7D;VE: Jönköping - Värnamo FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-4W3N;VE: Jönköping - Väster VC;SE162321000057-0068 - GATT;LJ - Cosmic - GetAllTimeTypes -  RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-4W4K;VE: Jönköping -  Smålandsstenar VC;SE162321000057-0068 - GATT;LJ - Cosmic - GetAllTimeTypes -  RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000057-5VQ0;VE: Jönköping - Aneby VC;SE162321000057-0068 - GATT;LJ - Cosmic - GetAllTimeTypes -  RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000073-4BR4;VE: Kalmar - Mödrahälsovården Hultsfred;SE162321000073-0036 - UB;Kalmar - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000073-4C01;VE: Kalmar - Kvarnholmens hälsocentral;SE2321000073-0018 - GATT;Kalmar - Cosmic - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000073-Z7WV;VE: Kalmar - Mammografienheten Oskarshamn;SE162321000073-0046 - Tidbok;Kalmar - Sectra - Alla tidbokstjänster - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037590218;VE: Örebro - FTV Lekeberg;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037590249;VE: Örebro - FTV Hällefors;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037590263;VE: Örebro - FTV Karlskoga;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037591680;VE: Örebro - Medicinmottagning 1 USÖ;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037594780;VE: Örebro - Adolfsbergs VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037594872;VE: Örebro - Skebäcks VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037594919;VE: Örebro - Karla VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037595107;VE: Örebro - Lindesbergs VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037595176;VE: Örebro - Nora VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037595237;VE: Örebro - Kopparberg VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037595671;VE: ÖLL - Blodcentral Karlskoga lasarett;SE162321000164-0144 - GATT;ÖLL - Prosang - GetAllTimeTypes - RIVTA21
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037599464;VE: ÖLL - Barn- o ungdomsmottagningen USÖ;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000164-7381037599617;VE: ÖLL - Freja VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;2;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE2321000206-E00689;VG: Västernorrland - VC Sidsjö;HSASERVICES-10F7 - SysteamCross - GATT;LVN - RTjP - SysteamCross - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000024-0016144;VE: Uppsala - FTV allmäntandvård Almunge;SE162321000024-1179 - MB;LUL - T4 - MakeBooking - RIVTA21
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000156-3R0J;VE: Värmland - BMM VC Molkom;SE162321000156-4GN9 - FlexLab - UB;LiV - RTjP - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000156-4B41;VE: Värmland - BMM VC Munkfors;SE162321000156-4GN9 - FlexLab - UB;LiV - RTjP - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000156-4B49;VE: Värmland - BMM Filipstads VC;SE162321000156-4GN9 - FlexLab - CB;LiV - RTjP - FlexLab - CancelBooking - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000156-4B55;VE: Värmland - BMM Forshaga;SE162321000156-4GN9 - FlexLab - CB;LiV - RTjP - FlexLab - CancelBooking - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000156-4B5G;VE: Värmland - BMM VC Kil;SE162321000156-4GN9 - FlexLab - UB;LiV - RTjP - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000156-4G4D;VE: Värmland - BMM VC Säffle;SE162321000156-4GN9 - FlexLab - CB;LiV - RTjP - FlexLab - CancelBooking - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000156-4HXD;VE: Värmland - BMM VC Storfors;SE162321000156-4GN9 - FlexLab - CB;LiV - RTjP - FlexLab - CancelBooking - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O13940;VE: Skåne - BMM Södertull;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O16494;VE: Skåne - BMM Perstorp;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O18292;VE: Skåne - BMM Höganäs;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O18293;VE: Skåne - BMM Klippan;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O19230;VE: Skåne - BMM Granen;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O19242;VE: Skåne - BMM Rosengård;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O19253;VE: Skåne - BMM City;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O19303;VE: Skåne - BMM Simrishamn;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O19313;VE: Skåne - Novakliniken BMM Tomelilla;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O19316;VE: Skåne - Novakliniken BMM Sjöbo;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O19317;VE: Skåne - Novakliniken BMM Veberöd;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O19323;VE: Skåne - Slottsstadens Mödravårdsmottagning;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;1;urn:riv:crm:scheduling:CancelBooking:1:rivtabp21;SE162321000255-O19325;VE: Skåne - BMM Båstad;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
