TjÃ¤nstekontrakt	Konsument HSA-id	Konsument beskrivning	Logisk Adressat HSA-id	Logisk Adressat beskrivning	Producent HSA-id	Producent beskrivning	Producent URL
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000670	VE: Kronoberg - BMM Centrallasarettet Växjö	SE162321000065-B09 -  GAD	Kronoberg - Cosmic -  GetAvailableDates - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAvailableDates/mvkservice_GetAvailableDates
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000670	VE: Kronoberg - BMM Centrallasarettet Växjö	SE162321000065-B09 -  GAT	Kronoberg - Cosmic -  GetAvailableTimeslots - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAvailableTimeslots/mvkservice_GetAvailableTimeslots
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000670	VE: Kronoberg - BMM Centrallasarettet Växjö	SE162321000065-B09 -  MB	Kronoberg - Cosmic -  MakeBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_MakeBooking/mvkservice_MakeBooking
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000670	VE: Kronoberg - BMM Centrallasarettet Växjö	SE162321000065-B09 -  GSOCS	Kronoberg - Cosmic -  GetSubjectOfCareSchedule - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetSubjectOfCareSchedule/mvkservice_GetSubjectOfCareSchedule
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000670	VE: Kronoberg - BMM Centrallasarettet Växjö	SE162321000065-B09 -  GBD	Kronoberg - Cosmic -  GetBookingDetails - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetBookingDetails/mvkservice_GetBookingDetails
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000670	VE: Kronoberg - BMM Centrallasarettet Växjö	SE162321000065-B09 -  UB	Kronoberg - Cosmic -  UpdateBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_UpdateBooking/mvkservice_UpdateBooking
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000670	VE: Kronoberg - BMM Centrallasarettet Växjö	SE162321000065-B09 - CB	Kronoberg - Cosmic -  CancelBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_CancelBooking/mvkservice_CancelBooking
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028002049	VE: Kronoberg - Hudmottagningen Ljungby	SE162321000065-B09 -  GATT	Kronoberg - Cosmic -  GetAllTimeTypes - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAllTimeTypes/mvkservice_GetAllTimeTypes
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028002049	VE: Kronoberg - Hudmottagningen Ljungby	SE162321000065-B09 -  GAD	Kronoberg - Cosmic -  GetAvailableDates - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAvailableDates/mvkservice_GetAvailableDates
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028002049	VE: Kronoberg - Hudmottagningen Ljungby	SE162321000065-B09 -  GAT	Kronoberg - Cosmic -  GetAvailableTimeslots - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAvailableTimeslots/mvkservice_GetAvailableTimeslots
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028002049	VE: Kronoberg - Hudmottagningen Ljungby	SE162321000065-B09 -  MB	Kronoberg - Cosmic -  MakeBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_MakeBooking/mvkservice_MakeBooking
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028002049	VE: Kronoberg - Hudmottagningen Ljungby	SE162321000065-B09 -  GSOCS	Kronoberg - Cosmic -  GetSubjectOfCareSchedule - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetSubjectOfCareSchedule/mvkservice_GetSubjectOfCareSchedule
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028002049	VE: Kronoberg - Hudmottagningen Ljungby	SE162321000065-B09 -  GBD	Kronoberg - Cosmic -  GetBookingDetails - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetBookingDetails/mvkservice_GetBookingDetails
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028002049	VE: Kronoberg - Hudmottagningen Ljungby	SE162321000065-B09 -  UB	Kronoberg - Cosmic -  UpdateBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_UpdateBooking/mvkservice_UpdateBooking
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028002049	VE: Kronoberg - Hudmottagningen Ljungby	SE162321000065-B09 - CB	Kronoberg - Cosmic -  CancelBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_CancelBooking/mvkservice_CancelBooking
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000700	VE: Kronoberg - BMM Teleborg	SE162321000065-B09 -  GATT	Kronoberg - Cosmic -  GetAllTimeTypes - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAllTimeTypes/mvkservice_GetAllTimeTypes
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000700	VE: Kronoberg - BMM Teleborg	SE162321000065-B09 -  GAD	Kronoberg - Cosmic -  GetAvailableDates - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAvailableDates/mvkservice_GetAvailableDates
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000700	VE: Kronoberg - BMM Teleborg	SE162321000065-B09 -  GAT	Kronoberg - Cosmic -  GetAvailableTimeslots - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAvailableTimeslots/mvkservice_GetAvailableTimeslots
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000700	VE: Kronoberg - BMM Teleborg	SE162321000065-B09 -  MB	Kronoberg - Cosmic -  MakeBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_MakeBooking/mvkservice_MakeBooking
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000700	VE: Kronoberg - BMM Teleborg	SE162321000065-B09 -  GSOCS	Kronoberg - Cosmic -  GetSubjectOfCareSchedule - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetSubjectOfCareSchedule/mvkservice_GetSubjectOfCareSchedule
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000700	VE: Kronoberg - BMM Teleborg	SE162321000065-B09 -  GBD	Kronoberg - Cosmic -  GetBookingDetails - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetBookingDetails/mvkservice_GetBookingDetails
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000700	VE: Kronoberg - BMM Teleborg	SE162321000065-B09 -  UB	Kronoberg - Cosmic -  UpdateBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_UpdateBooking/mvkservice_UpdateBooking
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000700	VE: Kronoberg - BMM Teleborg	SE162321000065-B09 - CB	Kronoberg - Cosmic -  CancelBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_CancelBooking/mvkservice_CancelBooking
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000632	VE: Kronoberg - BMM Alvesta	SE162321000065-B09 -  GATT	Kronoberg - Cosmic -  GetAllTimeTypes - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAllTimeTypes/mvkservice_GetAllTimeTypes
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000632	VE: Kronoberg - BMM Alvesta	SE162321000065-B09 -  GAD	Kronoberg - Cosmic -  GetAvailableDates - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAvailableDates/mvkservice_GetAvailableDates
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000632	VE: Kronoberg - BMM Alvesta	SE162321000065-B09 -  GAT	Kronoberg - Cosmic -  GetAvailableTimeslots - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAvailableTimeslots/mvkservice_GetAvailableTimeslots
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000632	VE: Kronoberg - BMM Alvesta	SE162321000065-B09 -  MB	Kronoberg - Cosmic -  MakeBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_MakeBooking/mvkservice_MakeBooking
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000632	VE: Kronoberg - BMM Alvesta	SE162321000065-B09 -  GSOCS	Kronoberg - Cosmic -  GetSubjectOfCareSchedule - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetSubjectOfCareSchedule/mvkservice_GetSubjectOfCareSchedule
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration, SITHS V3	SE2321000065-7330028000632	VE: Kronoberg - BMM Alvesta	SE162321000065-B09 -  GSOCS	Kronoberg - Cosmic -  GetSubjectOfCareSchedule - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetSubjectOfCareSchedule/mvkservice_GetSubjectOfCareSchedule
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000632	VE: Kronoberg - BMM Alvesta	SE162321000065-B09 -  GBD	Kronoberg - Cosmic -  GetBookingDetails - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetBookingDetails/mvkservice_GetBookingDetails
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000632	VE: Kronoberg - BMM Alvesta	SE162321000065-B09 -  UB	Kronoberg - Cosmic -  UpdateBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_UpdateBooking/mvkservice_UpdateBooking
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000632	VE: Kronoberg - BMM Alvesta	SE162321000065-B09 - CB	Kronoberg - Cosmic -  CancelBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_CancelBooking/mvkservice_CancelBooking
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000717	VE: Kronoberg - Gynekologiska cellprovsmottagningen	SE162321000065-B09 -  GATT	Kronoberg - Cosmic -  GetAllTimeTypes - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAllTimeTypes/mvkservice_GetAllTimeTypes
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000717	VE: Kronoberg - Gynekologiska cellprovsmottagningen	SE162321000065-B09 -  UB	Kronoberg - Cosmic -  UpdateBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_UpdateBooking/mvkservice_UpdateBooking
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000717	VE: Kronoberg - Gynekologiska cellprovsmottagningen	SE162321000065-B09 - CB	Kronoberg - Cosmic -  CancelBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_CancelBooking/mvkservice_CancelBooking
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000717	VE: Kronoberg - Gynekologiska cellprovsmottagningen	SE162321000065-B09 -  GAD	Kronoberg - Cosmic -  GetAvailableDates - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAvailableDates/mvkservice_GetAvailableDates
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000717	VE: Kronoberg - Gynekologiska cellprovsmottagningen	SE162321000065-B09 -  GAT	Kronoberg - Cosmic -  GetAvailableTimeslots - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAvailableTimeslots/mvkservice_GetAvailableTimeslots
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000717	VE: Kronoberg - Gynekologiska cellprovsmottagningen	SE162321000065-B09 -  GSOCS	Kronoberg - Cosmic -  GetSubjectOfCareSchedule - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetSubjectOfCareSchedule/mvkservice_GetSubjectOfCareSchedule
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000717	VE: Kronoberg - Gynekologiska cellprovsmottagningen	SE162321000065-B09 -  MB	Kronoberg - Cosmic -  MakeBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_MakeBooking/mvkservice_MakeBooking
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028000717	VE: Kronoberg - Gynekologiska cellprovsmottagningen	SE162321000065-B09 -  GBD	Kronoberg - Cosmic -  GetBookingDetails - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetBookingDetails/mvkservice_GetBookingDetails
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000172-2SMZ	VE: Västmanland - Kungsuddens VC	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000172-2SMZ	VE: Västmanland - Kungsuddens VC	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000172-2SMZ	VE: Västmanland - Kungsuddens VC	HSASERVICES-10KC - TGP	Mawell - TGP1 Internet - TGP - RIVTA20	https://tgp.npo.se/TGP1/Assert.svc
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000172-2SMZ	VE: Västmanland - Kungsuddens VC	HSASERVICES-10KC - TGP	Mawell - TGP1 Internet - TGP - RIVTA20	https://tgp.npo.se/TGP1/Assert.svc
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000172-2SMZ	VE: Västmanland - Kungsuddens VC	HSASERVICES-10KC - TGP	Mawell - TGP1 Internet - TGP - RIVTA20	https://tgp.npo.se/TGP1/Assert.svc
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000172-2SMZ	VE: Västmanland - Kungsuddens VC	HSASERVICES-10KC - TGP	Mawell - TGP1 Internet - TGP - RIVTA20	https://tgp.npo.se/TGP1/Assert.svc
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000172-2SMZ	VE: Västmanland - Kungsuddens VC	HSASERVICES-10KC - TGP	Mawell - TGP1 Internet - TGP - RIVTA20	https://tgp.npo.se/TGP1/Assert.svc
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028906835	VE: Kronoberg - Specialistläkargruppen Växjö	SE162321000065-B09 -  GATT	Kronoberg - Cosmic -  GetAllTimeTypes - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAllTimeTypes/mvkservice_GetAllTimeTypes
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028906835	VE: Kronoberg - Specialistläkargruppen Växjö	SE162321000065-B09 -  GAD	Kronoberg - Cosmic -  GetAvailableDates - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAvailableDates/mvkservice_GetAvailableDates
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028906835	VE: Kronoberg - Specialistläkargruppen Växjö	SE162321000065-B09 -  GAT	Kronoberg - Cosmic -  GetAvailableTimeslots - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetAvailableTimeslots/mvkservice_GetAvailableTimeslots
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028906835	VE: Kronoberg - Specialistläkargruppen Växjö	SE162321000065-B09 -  MB	Kronoberg - Cosmic -  MakeBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_MakeBooking/mvkservice_MakeBooking
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028906835	VE: Kronoberg - Specialistläkargruppen Växjö	SE162321000065-B09 -  GSOCS	Kronoberg - Cosmic -  GetSubjectOfCareSchedule - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetSubjectOfCareSchedule/mvkservice_GetSubjectOfCareSchedule
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration, SITHS V3	SE2321000065-7330028906835	VE: Kronoberg - Specialistläkargruppen Växjö	SE162321000065-B09 -  GSOCS	Kronoberg - Cosmic -  GetSubjectOfCareSchedule - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetSubjectOfCareSchedule/mvkservice_GetSubjectOfCareSchedule
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028906835	VE: Kronoberg - Specialistläkargruppen Växjö	SE162321000065-B09 -  GBD	Kronoberg - Cosmic -  GetBookingDetails - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_GetBookingDetails/mvkservice_GetBookingDetails
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028906835	VE: Kronoberg - Specialistläkargruppen Växjö	SE162321000065-B09 -  UB	Kronoberg - Cosmic -  UpdateBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_UpdateBooking/mvkservice_UpdateBooking
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-532S	MVK	SE2321000065-7330028906835	VE: Kronoberg - Specialistläkargruppen Växjö	SE162321000065-B09 - CB	Kronoberg - Cosmic -  CancelBooking - RIVTA20	https://CosmicMvkTid.ltkronoberg.sjunet.org/ConnectMVKWS_CancelBooking/mvkservice_CancelBooking
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000024-0033344	VE: Uppsala - Barnpraktik Björkman AB	SE162321000024-1167 - RCMQ	LUL - Medcert - RCMQ - RIVTA20	https://elak-ap-01.lul.sjunet.org:8443/medcert/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000024-0033344	VE: Uppsala - Barnpraktik Björkman AB	SE162321000024-1167 - RCMA	LUL - Medcert - RCMA - RIVTA20	https://elak-ap-01.lul.sjunet.org:8443/medcert/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000024-0023022	VE: Uppsala - Brukshälsan i Uppland AB	SE162321000024-1167 - RCMQ	LUL - Medcert - RCMQ - RIVTA20	https://elak-ap-01.lul.sjunet.org:8443/medcert/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000024-0023022	VE: Uppsala - Brukshälsan i Uppland AB	SE162321000024-1167 - RCMA	LUL - Medcert - RCMA - RIVTA20	https://elak-ap-01.lul.sjunet.org:8443/medcert/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000024-0023011	VE: Uppsala - Husläkarmott	SE162321000024-1167 - RCMQ	LUL - Medcert - RCMQ - RIVTA20	https://elak-ap-01.lul.sjunet.org:8443/medcert/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000024-0023011	VE: Uppsala - Husläkarmott	SE162321000024-1167 - RCMA	LUL - Medcert - RCMA - RIVTA20	https://elak-ap-01.lul.sjunet.org:8443/medcert/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000024-0019685	VE: Uppsala - Närpsykiatri	SE162321000024-1167 - RCMQ	LUL - Medcert - RCMQ - RIVTA20	https://elak-ap-01.lul.sjunet.org:8443/medcert/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000024-0019685	VE: Uppsala - Närpsykiatri	SE162321000024-1167 - RCMA	LUL - Medcert - RCMA - RIVTA20	https://elak-ap-01.lul.sjunet.org:8443/medcert/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000024-0021854	VE: Uppsala - Psykoterapeuter	SE162321000024-1167 - RCMQ	LUL - Medcert - RCMQ - RIVTA20	https://elak-ap-01.lul.sjunet.org:8443/medcert/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000024-0021854	VE: Uppsala - Psykoterapeuter	SE162321000024-1167 - RCMA	LUL - Medcert - RCMA - RIVTA20	https://elak-ap-01.lul.sjunet.org:8443/medcert/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000024-0033373	VE: Uppsala - Skandionkliniken	SE162321000024-1167 - RCMQ	LUL - Medcert - RCMQ - RIVTA20	https://elak-ap-01.lul.sjunet.org:8443/medcert/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE162321000024-0033373	VE: Uppsala - Skandionkliniken	SE162321000024-1167 - RCMA	LUL - Medcert - RCMA - RIVTA20	https://elak-ap-01.lul.sjunet.org:8443/medcert/ws/RecMedCertAnswer/1/rivtabp20
